1.320000000000000000e+03
2.172000000000000000e+03
1.542000000000000000e+03
2.670000000000000000e+03
1.850000000000000000e+03
2.360000000000000000e+03
1.349000000000000000e+03
9.710000000000000000e+02
1.850000000000000000e+03
1.172000000000000000e+03
2.243000000000000000e+03
1.346000000000000000e+03
1.184000000000000000e+03
2.384000000000000000e+03
1.507000000000000000e+03
1.857000000000000000e+03
